famID indID enrichment_value previously_genotyped_flag
1	104	0.329716	0
1	105	0.402581	1
1	106	-0.210057	0
1	107	0.006247	0
1	110	0.185424	0
1	114	0.329716	0
1	115	-0.076317	0
1	116	0.191970	0
2	201	-0.353096	0
2	207	-0.195813	1
2	211	0.080090	1
2	212	0.080090	1
2	213	0.192846	0
2	214	0.061341	0
2	215	0.418379	0
3	302	-0.219060	0
3	304	0.346758	1
3	306	0.184800	0
3	307	0.179735	0
3	308	-0.109913	0
3	309	-0.112759	0
3	310	0.216268	0
3	312	0.220069	0
3	315	0.375221	0
3	316	0.346758	0
4	402	-0.449612	0
4	403	-0.306716	0
4	404	-0.550537	1
4	405	-0.445760	0
4	406	-0.382664	0
4	407	0.040262	0
4	408	-0.377984	1
4	411	-0.125129	0
4	412	-0.227326	0
4	413	-0.039814	0
4	415	-0.039814	0
4	416	-0.445760	0
5	502	0.197833	0
5	508	-0.078651	0
5	509	-0.046683	1
5	510	0.101113	1
5	511	0.407926	1
5	513	-0.220103	0
5	516	0.136088	0
6	604	0.330082	1
6	609	0.367298	1
6	610	0.474956	0
6	611	0.077741	0
6	612	0.316795	0
6	613	0.474956	1
6	614	0.330082	1
6	615	0.637452	0
6	616	0.488917	0
7	701	-0.056134	0
7	702	0.039685	1
7	705	0.400788	1
7	706	0.475282	0
7	707	0.332111	0
7	708	-0.074102	1
7	709	0.305876	0
7	711	0.323318	0
7	712	0.317662	0
7	713	0.279210	1
8	803	0.030025	1
8	804	-0.000688	0
8	805	0.315871	1
8	806	0.394877	0
8	809	0.302394	0
8	811	-0.047531	0
8	814	-0.087786	0
8	815	0.030025	1
8	816	0.315871	0
9	903	-0.086747	0
9	904	0.361232	0
9	905	-0.430280	0
9	906	-0.354804	1
9	909	-0.296803	0
9	910	-0.093109	0
9	911	0.133051	0
9	912	0.248493	0
9	913	-0.181763	0
9	914	-0.181763	1
9	916	-0.093484	1
10	1001	-0.217532	0
10	1002	-0.552863	0
10	1003	0.080029	0
10	1004	-0.786570	0
10	1005	-0.066652	1
10	1008	-0.695531	0
10	1009	0.099401	0
10	1010	-0.737540	1
10	1011	-0.374463	0
10	1012	-0.321947	0
10	1014	-0.077459	0
10	1015	-0.227608	0
10	1016	0.099401	0
11	1101	0.152107	0
11	1103	-0.033606	0
11	1104	0.495345	1
11	1105	-0.378327	1
11	1106	-0.535393	0
11	1107	0.108345	0
11	1108	0.445589	0
11	1109	0.162788	0
11	1110	-0.118424	0
11	1113	0.366389	0
11	1114	0.075076	1
11	1116	-0.535393	0
12	1201	0.008196	1
12	1203	-0.130865	1
12	1204	0.342374	0
12	1208	0.424947	1
12	1210	0.128893	1
12	1212	0.364679	0
12	1213	0.249907	0
12	1214	0.249907	0
12	1215	0.010039	1
12	1216	-0.338238	0
13	1301	-0.053015	1
13	1303	-0.210193	0
13	1306	0.127212	0
13	1307	0.058092	1
13	1308	-0.335894	0
13	1311	-0.082086	0
13	1313	0.256335	0
13	1315	-0.210193	1
13	1316	-0.079183	1
14	1401	0.406627	0
14	1403	0.003884	1
14	1404	-0.371824	1
14	1405	0.193147	0
14	1406	0.083645	1
14	1409	0.270059	0
14	1412	0.069789	0
14	1413	0.181785	1
14	1414	0.193147	1
14	1415	0.270059	0
14	1416	0.083645	1
15	1501	-0.299476	0
15	1502	0.251696	0
15	1505	-0.400811	0
15	1508	0.114452	0
15	1516	-0.299476	1
16	1602	-0.536791	0
16	1603	-0.299968	0
16	1606	0.433995	0
16	1607	-0.136966	0
16	1608	-0.363843	0
16	1611	-0.336698	0
16	1612	-0.274024	1
16	1613	-0.287972	0
17	1701	0.233713	0
17	1702	-0.251372	0
17	1703	0.168093	0
17	1704	0.587485	0
17	1706	-0.220489	0
17	1708	-0.210920	0
17	1709	-0.369652	1
17	1713	-0.096243	0
17	1714	0.168093	0
17	1716	-0.251372	1
18	1802	-0.172327	0
18	1804	-0.224934	1
18	1805	0.344341	1
18	1806	-0.299395	1
18	1810	-0.082822	0
18	1813	0.344341	0
18	1815	-0.224934	1
18	1816	-0.291133	0
19	1901	-0.496006	1
19	1903	-0.027252	1
19	1904	-0.289294	0
19	1905	0.159898	0
19	1906	-0.272749	0
19	1907	-0.206103	0
19	1909	-0.294814	1
19	1912	0.071192	0
19	1913	-0.244639	1
19	1914	0.159898	1
19	1915	-0.206103	0
20	2001	-0.424765	0
20	2002	-0.313784	0
20	2004	-0.377260	0
20	2006	0.311132	0
20	2008	-0.409969	0
20	2013	-0.161796	0
20	2014	-0.174159	0
20	2015	-0.424765	1
21	2101	0.465245	0
21	2102	-0.058890	0
21	2103	0.533627	1
21	2106	0.325281	0
21	2107	0.074324	0
21	2108	0.556603	1
21	2109	0.219575	1
22	2202	0.029916	0
22	2203	0.313243	1
22	2204	-0.006628	0
22	2205	0.349384	0
22	2207	-0.117721	0
22	2208	0.344724	1
22	2209	-0.118699	0
22	2210	-0.295398	0
22	2211	0.040070	1
22	2213	0.017646	1
22	2214	0.014808	0
22	2215	0.046522	0
23	2302	0.480495	1
23	2304	0.364937	1
23	2306	-0.192602	0
23	2308	0.559202	1
23	2309	-0.054134	0
23	2311	-0.148268	0
23	2313	-0.148268	0
23	2314	0.364937	1
23	2315	-0.192602	0
24	2401	-0.659671	0
24	2402	0.179225	0
24	2405	-0.343455	1
24	2406	-1.039746	1
24	2407	-0.737557	1
24	2408	-0.307252	1
24	2409	-0.504297	1
24	2411	-0.108120	0
24	2412	-0.459998	0
24	2413	-0.160334	0
24	2414	-0.558707	0
24	2416	-1.039746	1
25	2501	0.438372	1
25	2505	-0.220599	1
25	2508	0.113038	1
25	2509	0.227603	0
25	2512	0.358085	0
25	2514	0.015466	1
25	2515	0.113038	0
25	2516	-0.220599	1
26	2601	-0.152598	0
26	2602	0.047540	1
26	2604	-0.315400	0
26	2605	-0.268437	0
26	2606	-0.207404	0
26	2608	-0.235665	0
26	2611	-0.163097	0
26	2612	-0.140014	0
26	2613	-0.163880	0
26	2615	-0.235665	0
26	2616	-0.268437	0
27	2701	-0.165069	1
27	2703	0.493100	0
27	2704	-0.474260	1
27	2711	-0.139474	0
27	2715	0.493100	1
28	2801	0.129412	1
28	2804	0.243761	0
28	2806	0.171010	0
28	2808	0.210382	0
28	2809	0.113170	1
28	2813	0.000000	1
28	2816	-0.030592	0
29	2902	-0.657345	0
29	2903	-0.439026	1
29	2904	0.091132	0
29	2907	-0.406640	1
29	2908	-0.168668	1
29	2910	-0.375698	0
29	2911	-0.140557	0
29	2912	-0.374531	0
29	2913	-0.057730	0
29	2914	-0.140840	0
29	2915	-0.133419	0
29	2916	-0.374531	0
30	3002	-0.321045	1
30	3003	-0.318392	1
30	3004	0.012762	0
30	3006	0.110534	0
30	3007	-0.255559	0
30	3008	-0.340275	0
30	3009	0.185461	0
30	3010	-0.268706	1
30	3011	-0.248229	0
30	3015	0.230829	0
30	3016	0.012762	1
31	3102	0.211601	0
31	3104	-0.130877	0
31	3108	0.037682	1
31	3109	0.224881	1
31	3113	0.224881	0
31	3114	0.040899	0
31	3116	0.303596	0
32	3201	0.405136	0
32	3204	0.364260	1
32	3206	0.019226	0
32	3208	0.279843	0
32	3210	0.233137	0
32	3214	0.019226	0
32	3216	0.389030	0
33	3301	0.201021	0
33	3302	0.023592	0
33	3304	0.327579	1
33	3305	-0.028993	0
33	3307	0.417474	0
33	3308	-0.028001	0
33	3310	-0.129059	0
33	3311	0.057988	1
33	3312	-0.023992	0
33	3313	0.057988	1
34	3401	0.325473	0
34	3402	-0.260592	1
34	3406	-0.563455	0
34	3407	0.059298	1
34	3408	-0.256115	1
34	3410	-0.526891	0
34	3411	-0.191870	0
34	3413	-0.466685	0
34	3415	0.059298	0
34	3416	-0.256115	0
35	3502	-0.122376	0
35	3503	-0.429872	0
35	3507	0.172098	0
35	3508	-0.261889	1
35	3509	-0.233807	1
35	3511	-0.161669	0
35	3512	-0.069054	0
35	3513	-0.032508	1
35	3514	-0.111001	0
35	3515	-0.118272	0
35	3516	0.274078	1
36	3601	-0.325152	1
36	3603	0.241652	1
36	3605	-0.025586	0
36	3606	0.309683	0
36	3607	0.002048	1
36	3610	-0.078148	0
36	3611	-0.162913	0
36	3613	-0.005967	0
36	3614	-0.162913	1
36	3615	-0.025586	1
37	3701	0.131782	0
37	3703	0.216770	0
37	3704	0.358461	1
37	3706	-0.090149	0
37	3707	0.119444	0
37	3708	0.127437	0
37	3711	0.008190	0
37	3713	-0.025959	1
37	3714	0.216770	0
37	3715	0.119444	0
38	3801	-0.057515	1
38	3803	-0.249947	1
38	3804	-0.320987	0
38	3805	0.671175	1
38	3806	-0.319081	1
38	3807	-0.412297	1
38	3808	0.398944	0
38	3809	-0.123982	0
38	3810	-0.301922	0
38	3812	0.032718	0
38	3813	-0.198062	0
38	3815	-0.365811	1
38	3816	-0.148696	0
39	3904	-0.260657	0
39	3905	-0.212711	0
39	3907	0.908909	0
39	3908	-0.115606	0
39	3911	-0.024006	1
39	3912	-0.089875	0
39	3913	-0.089875	1
39	3914	-0.089875	1
39	3915	-0.073363	1
40	4004	0.422147	0
40	4005	0.396539	1
40	4008	0.351014	0
40	4011	0.351014	1
40	4012	0.409680	1
40	4013	0.021066	0
40	4014	0.422147	0
41	4102	0.582645	1
41	4103	0.296611	0
41	4105	0.012661	0
41	4106	0.558786	1
41	4107	0.329007	0
41	4112	0.044073	1
41	4113	0.122555	1
41	4114	-0.198907	1
41	4115	0.329007	0
42	4201	-0.619255	1
42	4203	-0.256735	0
42	4205	-0.698205	1
42	4206	-0.001264	0
42	4207	-0.548509	0
42	4208	-0.690743	1
42	4210	-0.441103	0
42	4213	-0.719907	0
42	4214	-0.423367	1
42	4215	-0.374632	0
42	4216	-0.698205	1
43	4301	-0.085974	0
43	4304	-0.248429	0
43	4305	0.141197	0
43	4311	-0.044614	1
43	4312	-0.134567	1
43	4316	0.876585	1
44	4401	0.061137	0
44	4402	0.523673	1
44	4403	-0.066863	0
44	4404	0.335678	1
44	4407	0.200206	1
44	4411	0.160446	1
44	4412	0.096417	0
44	4413	0.204916	0
44	4414	0.204916	0
44	4415	0.665280	0
45	4501	-0.278083	0
45	4503	-0.455430	0
45	4505	-0.685143	0
45	4506	0.492614	1
45	4507	-0.028629	0
45	4509	-0.072477	1
45	4510	-0.537067	1
45	4513	-0.537067	0
45	4515	0.492614	0
45	4516	0.767507	0
46	4603	1.248016	0
46	4605	0.735377	1
46	4607	0.761184	0
46	4608	0.388849	0
46	4611	-0.059738	1
46	4613	1.248016	1
46	4614	0.388849	0
46	4615	0.735377	0
46	4616	0.604079	1
47	4702	0.175094	1
47	4704	0.139164	1
47	4705	0.412539	0
47	4708	0.457600	1
47	4709	0.134127	0
47	4712	0.117220	0
47	4714	0.412539	0
47	4715	0.139164	1
48	4803	-0.366124	0
48	4805	0.301909	0
48	4806	0.138412	1
48	4808	0.019098	0
48	4813	-0.321406	1
49	4902	0.190032	1
49	4904	0.154611	1
49	4905	0.043268	1
49	4907	-0.311212	0
49	4908	-0.169821	1
49	4912	-0.038468	1
49	4913	-0.056334	0
49	4915	-0.169821	0
50	5001	-0.223518	0
50	5002	0.002263	0
50	5006	-0.081075	0
50	5008	-0.168567	0
50	5010	-0.428713	1
50	5011	0.341986	0
50	5012	-0.149560	0
50	5013	-0.206623	0
50	5014	-0.369596	0
50	5015	-0.054598	0
50	5016	0.002263	0
51	5101	0.102079	0
51	5104	-0.179159	0
51	5105	-0.027733	1
51	5106	0.158785	0
51	5107	0.414056	0
51	5110	0.029560	1
51	5111	-0.172836	0
51	5113	0.235809	0
51	5114	0.069034	1
51	5115	-0.179159	1
52	5201	0.359000	0
52	5202	0.426319	0
52	5204	0.247835	1
52	5205	0.711079	1
52	5206	-0.244125	0
52	5209	0.719359	1
52	5211	0.404865	0
52	5212	0.253392	0
52	5215	0.247835	1
53	5304	0.275907	1
53	5308	-0.010022	1
53	5309	0.093503	0
53	5311	0.093503	1
53	5312	0.201960	1
53	5313	-0.010022	0
53	5315	-0.404229	0
54	5406	-0.166219	0
54	5410	-0.243140	1
54	5412	-0.139762	0
54	5413	-0.243140	0
54	5414	-0.243140	0
54	5415	-0.625502	0
55	5501	-0.375269	0
55	5502	-0.295609	0
55	5503	-0.512926	0
55	5504	0.375783	0
55	5507	0.324622	0
55	5508	-0.748111	0
55	5510	-0.326404	1
55	5511	-0.024310	1
55	5512	0.299663	1
55	5514	-0.534903	0
55	5515	-0.379107	1
55	5516	-0.024310	0
56	5606	-0.148614	0
56	5608	-0.056173	0
56	5610	0.327375	1
56	5611	0.103594	1
56	5613	-0.148614	0
56	5614	0.408356	1
56	5615	0.440509	1
57	5702	-0.167303	0
57	5704	0.182029	0
57	5706	0.291853	1
57	5707	-0.314688	0
57	5711	-0.113175	1
57	5714	-0.153501	1
57	5715	0.182029	0
58	5803	-0.111120	0
58	5804	0.426632	0
58	5805	0.459046	1
58	5808	-0.144656	0
58	5809	0.377683	0
58	5810	0.056366	0
58	5811	0.344855	1
58	5812	0.109681	0
58	5816	0.280273	0
59	5901	-0.306345	0
59	5903	-0.403319	1
59	5904	-0.165849	1
59	5905	-0.553918	1
59	5906	0.547748	0
59	5907	-0.801287	0
59	5908	-0.684444	0
59	5910	-0.506609	0
59	5912	-0.225658	0
59	5914	-0.344557	1
59	5915	-0.684444	0
59	5916	-0.568751	0
60	6001	0.324510	0
60	6003	-0.299312	0
60	6004	0.470909	0
60	6010	-0.109519	0
60	6011	0.149834	0
60	6012	0.149834	1
60	6013	0.149834	1
60	6014	-0.299312	0
61	6101	-0.447093	0
61	6103	-0.622362	0
61	6105	0.668415	0
61	6107	-0.188949	1
61	6108	-0.562018	1
61	6110	-0.247411	0
61	6112	-0.380791	0
61	6113	-0.380791	1
61	6114	0.668415	0
61	6115	0.434752	1
62	6201	0.063283	1
62	6202	0.221556	0
62	6204	-0.328569	0
62	6209	-0.146891	0
62	6210	-0.059222	0
62	6211	-0.378460	0
62	6213	0.022121	1
62	6214	0.022121	1
62	6215	-0.557174	0
62	6216	-0.146891	0
63	6301	-0.382471	0
63	6302	0.148279	0
63	6303	-0.130152	1
63	6304	-0.337129	1
63	6305	-0.391675	0
63	6307	0.553310	1
63	6308	-0.518003	0
63	6309	-0.190760	0
63	6310	0.228785	1
63	6311	0.106272	1
63	6312	0.299282	1
63	6313	-0.166559	0
63	6315	0.201975	0
63	6316	-0.266418	0
64	6401	0.107525	1
64	6404	0.773249	0
64	6406	-0.219190	0
64	6409	-0.314185	0
64	6412	-0.314185	0
64	6413	0.567342	1
64	6415	-0.346073	0
64	6416	-0.451582	1
65	6501	-0.549435	1
65	6503	-0.336648	1
65	6504	-0.527321	1
65	6506	-0.481864	0
65	6507	-0.327239	0
65	6513	-0.481864	0
65	6514	-0.527321	1
65	6516	-0.669193	0
